GEOID,NAME,T2_EST1,T8_LE80,T8_LE50_CB_PCT,T8_LE80_CB_PCT,T8_LE30_CB_PCT,CB_RENT_LE80,CB_OWN_LE80,OWN_GAP_RATIO,AFF_DEFICIT,MED_HH_INC,POVERTY_PCT,UNEMP_PCT,CB_PCT,VACANCY_PCT,SFD_PCT,MED_HOME_VAL,HB_UNITS,OR_UNITS,TOTAL_UNITS,TOTAL_AMT_K,LOWMODPCT,LMI_ELIGIBLE,HAS_HOME_INVEST,HAS_HB_INVEST,NEED_SCORE,DISP_SCORE,INV_SCORE,LMI_SCORE
48439104900,Census Tract 1049,955,685,50.45,29.05,80.0,90,114,0.44,0.34,47886.0,13.11,4.79,21.32,4.68,92.13,112200.0,20.0,1.0,21.0,220.01,40.44,False,True,True,42.33,35.18,68.66,55.51
48439113948,Census Tract 1139.48,1735,530,97.5,90.57,97.06,360,120,0.75,0.88,81473.0,20.23,2.61,27.62,0.0,60.73,211700.0,,,,,,False,False,False,70.8,80.84,,0.0
48439111566,Census Tract 1115.66,1875,195,100.0,69.23,,135,0,1.0,0.92,166384.0,1.17,1.54,17.76,0.0,90.4,343300.0,,,,,,False,False,False,37.71,92.33,,0.0
48439105408,Census Tract 1054.08,1115,205,47.62,65.85,42.11,105,28,0.79,0.81,94575.0,6.38,1.31,19.23,17.62,44.41,381200.0,,,,,,False,False,False,14.71,49.13,,0.0
48439111513,Census Tract 1115.13,1335,450,80.65,40.0,66.67,90,95,0.49,0.27,77939.0,2.99,9.41,18.15,2.7,97.3,173700.0,13.0,2.0,16.0,112.12,22.07,False,True,True,30.86,40.15,56.79,30.29
48439113006,Census Tract 1130.06,535,350,100.0,91.43,100.0,300,20,0.94,0.94,46328.0,17.67,0.0,61.91,21.73,27.31,179900.0,,,,,,False,False,False,70.07,59.5,,0.0
48439111319,Census Tract 1113.19,2620,475,91.43,81.05,100.0,260,125,0.68,0.84,122143.0,3.77,1.13,22.69,6.4,66.89,353900.0,,,,,,False,False,False,55.52,60.7,,0.0
48439111320,Census Tract 1113.20,1330,180,12.5,36.11,0.0,0,65,0.0,0.81,126202.0,6.65,3.91,28.25,4.11,100.0,347700.0,,,,,,False,False,False,11.76,46.65,,0.0
48439113923,Census Tract 1139.23,2030,650,76.92,59.23,41.67,305,85,0.78,0.66,78435.0,4.29,4.69,26.13,4.6,32.39,194300.0,5.0,0.0,5.0,42.0,15.5,False,True,True,31.62,62.8,38.59,21.27
48439106519,Census Tract 1065.19,760,615,95.6,73.98,96.36,455,0,1.0,0.91,23571.0,33.69,1.92,65.35,22.64,9.24,,,,,,,False,False,False,75.46,60.21,,0.0
48439113918,Census Tract 1139.18,2040,715,94.81,70.63,92.0,280,230,0.55,0.5,65391.0,6.56,4.05,29.79,3.09,83.29,150200.0,18.0,0.0,18.0,129.18,25.85,False,True,True,61.94,49.85,63.41,35.48
48439113936,Census Tract 1139.36,2005,250,100.0,62.0,,65,90,0.42,0.6,96286.0,0.82,2.0,29.91,0.0,97.9,273500.0,,,,,,False,False,False,38.11,56.01,,0.0
48439101202,Census Tract 1012.02,1580,990,47.75,34.85,82.86,90,255,0.26,0.4,57510.0,14.72,6.43,22.74,9.04,85.77,98300.0,17.0,8.0,44.0,748.36,72.43,True,True,True,50.98,22.02,77.54,100.0
48439101301,Census Tract 1013.01,1860,880,73.95,58.52,86.08,270,250,0.52,0.43,61887.0,16.33,5.88,31.22,9.92,87.51,113900.0,61.0,0.0,61.0,424.19,32.43,False,True,True,59.32,29.19,94.84,44.51
48439121605,Census Tract 1216.05,1280,650,63.77,49.23,69.77,175,145,0.55,0.53,54423.0,8.95,7.21,30.19,8.62,72.06,174400.0,17.0,3.0,20.0,627.44,26.65,False,True,True,37.35,37.46,64.22,36.58
48439121608,Census Tract 1216.08,2290,725,72.33,55.72,81.43,230,173,0.57,0.36,74684.0,5.82,3.97,21.46,1.38,91.21,188000.0,20.0,4.0,24.0,296.38,23.7,False,True,True,42.52,47.71,71.38,32.53
48439101401,Census Tract 1014.01,2120,1185,76.22,48.52,79.31,335,245,0.58,0.48,52356.0,14.19,3.04,27.68,7.06,75.5,131300.0,32.0,0.0,32.0,220.84,43.39,False,True,True,60.54,39.16,81.61,59.55
48439101403,Census Tract 1014.03,1655,1230,71.59,54.88,78.57,415,265,0.61,0.57,39750.0,32.13,13.58,40.76,17.37,58.23,103800.0,48.0,1.0,74.0,674.6,69.5,True,True,True,65.25,32.5,95.38,100.0
48439101402,Census Tract 1014.02,1245,765,50.43,39.22,57.89,169,125,0.57,0.42,44563.0,18.45,11.35,28.05,8.6,91.92,92200.0,25.0,0.0,25.0,223.79,78.54,True,True,True,41.12,33.69,76.81,100.0
48439121614,Census Tract 1216.14,1020,670,100.0,50.75,100.0,340,0,1.0,1.0,48148.0,36.58,3.87,38.41,17.44,0.0,,,,,,,False,False,False,83.38,66.66,,0.0
48439104802,Census Tract 1048.02,1360,1010,66.2,48.51,80.0,315,175,0.64,0.46,36953.0,29.96,4.72,36.56,9.98,79.58,88600.0,33.0,0.0,33.0,273.55,76.7,True,True,True,60.75,35.57,82.97,100.0
48439100102,Census Tract 1001.02,1715,795,68.22,62.89,86.49,400,103,0.8,0.76,60472.0,19.75,4.61,33.49,3.59,77.71,170600.0,13.0,1.0,14.0,115.04,63.37,True,True,True,57.76,70.36,54.98,100.0
48439121702,Census Tract 1217.02,1285,730,84.54,69.18,84.75,505,0,1.0,0.99,45488.0,19.49,2.97,43.54,9.32,14.19,119600.0,2.0,0.0,2.0,13.24,53.99,True,True,True,63.08,73.59,28.8,100.0
48439121703,Census Tract 1217.03,1800,1260,86.23,63.89,93.0,730,75,0.91,0.92,34803.0,35.41,4.95,48.08,4.3,29.06,206300.0,12.0,0.0,12.0,227.2,74.21,True,True,True,81.11,79.09,52.08,100.0
48439100202,Census Tract 1002.02,1365,945,66.96,45.5,84.62,225,200,0.53,0.38,44347.0,19.25,8.13,32.13,7.59,89.02,87900.0,27.0,0.0,27.0,238.38,75.15,True,True,True,58.97,32.49,79.08,100.0
48439122901,Census Tract 1229.01,975,675,55.7,40.0,53.33,190,80,0.7,0.39,44503.0,14.64,9.79,29.8,0.0,93.22,95800.0,,,,,,False,False,False,36.64,58.06,,0.0
48439122902,Census Tract 1229.02,945,450,89.71,67.78,100.0,225,80,0.74,0.71,60750.0,25.99,0.0,37.12,0.0,54.29,109100.0,,,,,,False,False,False,70.71,73.98,,0.0
48439100300,Census Tract 1003,1745,1160,75.88,61.21,80.2,565,145,0.8,0.65,39934.0,21.13,13.49,40.76,4.43,70.73,110100.0,50.0,5.0,55.0,714.0,73.45,True,True,True,64.5,63.62,92.21,100.0
48439102000,Census Tract 1020,2540,855,71.29,80.12,65.43,675,8,0.99,1.0,75227.0,16.56,1.63,38.55,14.27,1.89,529800.0,0.0,0.0,0.0,0.0,62.43,True,False,False,49.82,66.98,10.87,100.0
48439102202,Census Tract 1022.02,1485,460,96.15,83.7,100.0,180,209,0.46,0.93,100033.0,3.9,1.72,38.38,10.43,56.09,535000.0,0.0,0.0,0.0,0.0,24.72,False,False,False,57.59,48.13,10.87,33.93
48439113628,Census Tract 1136.28,2140,765,97.4,68.63,100.0,500,25,0.95,0.96,64746.0,8.12,5.45,35.02,2.19,20.9,270700.0,0.0,0.0,0.0,0.0,46.47,False,False,False,71.15,86.68,10.87,63.78
48439113629,Census Tract 1136.29,1915,760,86.25,73.68,78.79,440,114,0.79,0.84,80995.0,16.35,0.71,37.19,9.53,46.58,219000.0,1.0,1.0,2.0,32.88,31.71,False,True,True,60.06,58.34,26.36,43.52
48439113109,Census Tract 1131.09,1755,875,93.62,79.43,92.31,640,49,0.93,0.95,48889.0,16.68,5.11,46.75,12.9,29.56,236400.0,5.0,0.0,5.0,26.99,42.82,False,True,True,73.91,64.55,38.59,58.77
48439110102,Census Tract 1101.02,1245,830,87.64,56.63,88.64,295,174,0.63,0.56,46905.0,18.16,3.24,39.39,6.47,65.11,114000.0,9.0,7.0,16.0,158.74,62.03,True,True,True,68.64,47.09,52.81,100.0
48439106514,Census Tract 1065.14,2285,915,88.54,79.23,83.87,600,125,0.83,0.86,65296.0,6.16,7.86,38.61,18.06,39.34,194300.0,3.0,0.0,3.0,37.8,44.61,False,True,True,57.69,53.31,32.25,61.23
48439113514,Census Tract 1135.14,1575,870,83.51,63.22,86.49,475,74,0.87,0.84,57883.0,15.23,2.36,35.37,10.71,48.07,168600.0,3.0,14.0,17.0,302.12,65.83,True,True,True,63.83,59.69,45.65,100.0
48439106515,Census Tract 1065.15,1895,1200,95.74,75.0,100.0,835,58,0.94,0.93,37090.0,13.35,9.25,54.27,17.42,21.65,186900.0,5.0,0.0,5.0,58.13,59.56,True,True,True,83.28,60.39,38.59,100.0
48439113519,Census Tract 1135.19,2750,705,91.43,83.69,87.5,355,235,0.6,0.77,84527.0,2.27,3.3,29.37,1.11,44.21,275200.0,5.0,1.0,6.0,26.23,22.81,False,True,True,51.7,67.28,40.04,31.31
48439111407,Census Tract 1114.07,1110,245,90.63,69.39,100.0,55,115,0.32,0.41,125337.0,6.76,3.12,23.51,4.97,93.66,270400.0,1.0,0.0,1.0,4.0,14.38,False,True,True,53.65,33.54,24.46,19.74
48439111409,Census Tract 1114.09,1815,160,76.47,75.0,50.0,0,120,0.0,0.62,129151.0,6.19,2.96,17.39,1.41,99.29,281100.0,3.0,0.0,3.0,17.49,15.53,False,True,True,23.04,45.21,32.25,21.32
48439121906,Census Tract 1219.06,1255,845,95.61,66.27,94.12,495,65,0.88,0.85,42469.0,31.66,7.89,49.68,11.61,29.7,139100.0,5.0,5.0,10.0,125.48,71.49,True,True,True,80.09,59.77,43.39,100.0
48439113633,Census Tract 1136.33,1690,240,77.27,50.0,66.67,60,55,0.52,0.92,156307.0,1.89,4.68,13.54,0.0,87.34,393200.0,0.0,0.0,0.0,0.0,17.79,False,False,False,23.0,72.6,10.87,24.42
48439111203,Census Tract 1112.03,2385,655,97.4,77.1,100.0,310,200,0.61,0.59,88668.0,6.02,9.29,30.44,6.47,84.86,200200.0,25.0,0.0,25.0,242.51,35.68,False,True,True,65.22,47.76,76.81,48.97
48439111025,Census Tract 1110.25,1230,425,100.0,71.76,100.0,60,245,0.2,0.14,86364.0,9.29,25.46,27.12,11.4,100.0,156100.0,,,,,,False,False,False,65.53,11.15,,0.0
48439111031,Census Tract 1110.31,585,35,100.0,71.43,,0,25,0.0,0.71,113997.0,11.65,4.27,8.75,3.8,86.14,253900.0,,,,,,False,False,False,51.81,44.82,,0.0
48439113924,Census Tract 1139.24,1685,420,93.75,52.38,100.0,119,110,0.52,0.27,87765.0,10.6,5.07,18.23,7.62,81.9,179100.0,14.0,1.0,15.0,100.52,29.58,False,True,True,63.4,29.43,57.43,40.6
48439113958,Census Tract 1139.58,735,85,100.0,100.0,100.0,0,85,0.0,1.0,222431.0,3.62,1.72,32.56,0.0,100.0,934500.0,,,,,,False,False,False,51.7,65.03,,0.0
48439105203,Census Tract 1052.03,1215,630,93.23,71.11,95.56,315,128,0.71,0.76,52077.0,17.23,1.11,45.14,5.08,63.1,175200.0,13.0,0.0,13.0,91.88,34.01,False,True,True,68.82,62.96,54.17,46.68
48439110204,Census Tract 1102.04,2395,1395,48.28,37.92,51.08,260,269,0.49,0.4,52011.0,20.89,1.96,26.61,2.48,78.09,115300.0,20.0,24.0,44.0,514.58,44.23,False,True,True,49.21,44.36,80.62,60.71
48439110302,Census Tract 1103.02,1660,1105,61.65,41.18,88.46,310,145,0.68,0.66,41774.0,22.48,7.61,35.5,11.74,71.11,106200.0,17.0,8.0,25.0,196.63,71.85,True,True,True,63.41,44.04,69.93,100.0
48439113816,Census Tract 1138.16,1745,124,48.98,51.61,100.0,0,64,0.0,0.89,168203.0,0.25,2.81,8.99,3.64,97.96,410200.0,0.0,0.0,0.0,0.0,8.18,False,False,False,25.34,51.64,10.87,11.23
48439114207,Census Tract 1142.07,2095,420,63.2,55.71,52.94,75,159,0.32,0.36,99333.0,1.66,0.6,15.99,5.59,96.58,204600.0,21.0,0.0,21.0,147.97,22.39,False,True,True,17.58,30.9,69.93,30.73
48439110809,Census Tract 1108.09,855,170,70.67,45.29,78.0,19,62,0.23,0.52,103750.0,3.67,5.77,15.54,8.45,100.0,243900.0,3.0,1.0,4.0,21.44,12.89,False,True,True,24.85,28.32,33.51,17.69
48439111202,Census Tract 1112.02,2125,1275,75.15,52.94,93.94,255,415,0.38,0.38,48007.0,23.91,11.87,35.32,9.76,74.87,104900.0,44.0,19.0,63.0,537.56,56.34,True,True,True,73.33,23.07,93.03,100.0
48439111102,Census Tract 1111.02,1840,1165,88.54,70.39,96.34,320,500,0.39,0.37,41846.0,21.36,14.96,52.99,7.07,96.97,112800.0,22.0,25.0,47.0,688.32,54.14,True,True,True,80.21,28.46,83.06,100.0
48439111546,Census Tract 1115.46,2270,465,93.94,74.19,100.0,110,235,0.32,0.33,100654.0,0.75,6.28,21.47,3.32,100.0,218500.0,22.0,2.0,24.0,215.77,14.99,False,True,True,52.07,35.09,73.55,20.57
48439121609,Census Tract 1216.09,1995,465,92.31,79.57,100.0,130,250,0.34,0.67,121202.0,1.71,5.3,28.12,5.41,91.65,282100.0,0.0,0.0,0.0,0.0,4.72,False,False,False,52.54,45.18,10.87,6.48
48439111411,Census Tract 1114.11,1910,535,57.69,57.94,27.27,230,85,0.73,0.53,100801.0,0.68,3.27,24.86,6.87,82.99,267100.0,,,,,,False,False,False,15.27,48.92,,0.0
48439113210,Census Tract 1132.10,3090,915,82.8,65.57,100.0,245,355,0.41,0.52,108586.0,4.55,4.12,25.07,3.86,92.13,269300.0,2.0,0.0,2.0,7.96,16.16,False,True,True,61.73,44.04,28.8,22.18
48439113912,Census Tract 1139.12,2095,190,100.0,94.74,100.0,45,130,0.26,0.95,174091.0,0.97,4.36,18.75,3.28,87.59,434100.0,0.0,0.0,0.0,0.0,6.68,False,False,False,49.77,59.43,10.87,9.17
48439111104,Census Tract 1111.04,900,605,43.82,41.32,69.23,85,170,0.33,0.3,43883.0,15.48,3.24,30.11,10.63,93.35,117700.0,11.0,16.0,27.0,409.86,46.23,False,True,True,37.19,18.01,64.49,63.45
48439110401,Census Tract 1104.01,1705,570,67.5,28.07,85.71,44,105,0.3,0.23,74792.0,8.91,5.41,12.62,6.78,95.79,148300.0,7.0,15.0,22.0,314.59,51.18,True,True,True,43.41,22.97,56.52,100.0
48439100601,Census Tract 1006.01,1140,450,52.27,44.44,62.96,134,63,0.68,0.55,67143.0,15.21,0.79,21.62,15.26,66.57,239800.0,0.0,2.0,2.0,23.38,41.94,False,True,False,32.5,35.37,18.75,57.56
48439100602,Census Tract 1006.02,1045,745,61.25,40.0,70.86,245,52,0.82,0.67,41036.0,8.7,2.24,35.5,11.06,56.09,129300.0,6.0,0.0,6.0,37.3,45.41,False,True,True,38.91,52.24,41.58,62.33
48439122200,Census Tract 1222,810,650,65.91,51.54,80.0,285,49,0.85,0.72,29654.0,28.5,0.69,42.96,12.62,36.03,80700.0,24.0,0.0,24.0,1399.08,72.36,True,True,True,52.4,53.59,74.73,100.0
48439122300,Census Tract 1223,1240,980,80.49,68.88,77.06,635,40,0.94,0.98,21452.0,54.36,11.32,57.81,8.34,7.68,235900.0,3.0,2.0,5.0,60.34,80.74,True,True,True,66.8,72.8,34.78,100.0
48439122600,Census Tract 1226,1490,615,86.67,58.37,83.33,294,64,0.82,0.7,69423.0,6.97,11.53,30.6,5.87,71.32,209900.0,12.0,2.0,14.0,107.64,39.03,False,True,True,50.22,64.42,53.62,53.57
48439110906,Census Tract 1109.06,1785,830,68.89,53.61,68.75,255,194,0.57,0.42,70285.0,7.08,3.77,26.6,6.59,84.15,162300.0,14.0,5.0,19.0,139.35,24.05,False,True,True,41.36,37.29,60.33,33.01
48439111567,Census Tract 1115.67,2000,705,50.0,68.79,50.0,45,440,0.09,0.36,88855.0,7.83,8.12,27.33,0.0,98.55,220400.0,,,,,,False,False,False,29.52,38.9,,0.0
48439105520,Census Tract 1055.20,860,190,100.0,97.37,100.0,20,165,0.11,0.89,172031.0,7.26,0.0,28.52,11.9,98.87,599800.0,,,,,,False,False,False,58.18,35.88,,0.0
48439105519,Census Tract 1055.19,2245,545,86.27,74.31,80.0,360,50,0.88,0.9,64207.0,4.36,1.92,42.05,6.61,26.87,402300.0,,,,,,False,False,False,42.98,70.84,,0.0
48439111525,Census Tract 1115.25,1975,1025,65.91,52.2,57.14,370,175,0.68,0.61,62292.0,11.85,4.1,28.74,6.22,73.37,122100.0,42.0,10.0,53.0,511.6,53.42,True,True,True,46.09,52.12,90.76,100.0
48439111569,Census Tract 1115.69,1465,935,82.79,74.87,90.91,450,250,0.64,0.61,41689.0,15.75,2.72,53.0,7.68,47.98,136100.0,,,,,,False,False,False,67.59,47.77,,0.0
48439111506,Census Tract 1115.06,2705,1395,85.71,64.87,91.4,765,144,0.84,0.84,53860.0,8.73,7.21,37.18,5.58,51.99,234100.0,5.0,2.0,7.0,72.68,39.57,False,True,True,68.47,70.42,40.94,54.31
48439105201,Census Tract 1052.01,2175,1605,80.0,73.83,82.96,1080,110,0.91,0.92,29632.0,40.62,9.31,59.33,22.78,23.0,135500.0,5.0,0.0,12.0,101.45,65.75,True,True,True,73.35,57.12,45.38,100.0
48439111030,Census Tract 1110.30,1480,395,73.17,60.76,68.18,110,130,0.46,0.3,83500.0,5.32,4.02,17.7,1.99,92.98,190500.0,,,,,,False,False,False,28.92,41.0,,0.0
48439110703,Census Tract 1107.03,2020,1060,81.19,48.58,90.32,364,150,0.71,0.59,54481.0,6.75,5.42,27.25,6.56,67.7,143300.0,12.0,12.0,24.0,247.73,50.31,False,True,True,59.89,52.16,62.68,69.05
48439123001,Census Tract 1230.01,1825,990,84.62,67.17,83.93,590,75,0.89,0.97,54042.0,19.71,1.74,55.78,11.67,25.17,330600.0,,,,,,False,False,False,67.95,65.22,,0.0
48439110706,Census Tract 1107.06,1270,855,53.49,46.78,84.93,375,19,0.95,0.51,45522.0,24.17,5.98,34.2,18.51,66.11,134900.0,,,,,,False,False,False,55.74,42.2,,0.0
48439110705,Census Tract 1107.05,1285,560,45.83,47.32,33.33,150,125,0.55,0.31,68006.0,6.42,6.55,21.01,6.34,81.2,101900.0,,,,,,False,False,False,22.17,34.0,,0.0
48439111032,Census Tract 1110.32,1970,360,94.44,91.67,100.0,0,330,0.0,0.04,116057.0,2.63,1.42,25.29,2.33,98.56,237900.0,,,,,,False,False,False,52.6,27.99,,0.0
48439114108,Census Tract 1141.08,1920,405,93.55,66.67,84.62,100,170,0.37,0.82,114375.0,3.1,1.96,21.13,12.16,72.29,306300.0,,,,,,False,False,False,44.11,37.33,,0.0
48439104202,Census Tract 1042.02,1295,555,82.0,60.36,75.68,250,84,0.75,0.94,73036.0,18.73,2.72,35.89,13.86,84.41,379100.0,1.0,0.0,1.0,3.0,41.84,False,True,True,52.37,56.36,24.46,57.43
48439111316,Census Tract 1113.16,1795,470,100.0,89.36,100.0,40,375,0.1,0.2,94326.0,8.49,7.89,37.21,0.0,96.82,235200.0,,,,,,False,False,False,65.87,35.47,,0.0
48439111021,Census Tract 1110.21,1375,495,100.0,62.63,100.0,250,60,0.81,0.68,82066.0,3.06,5.9,27.81,8.57,86.06,219200.0,,,,,,False,False,False,59.49,56.25,,0.0
48439111027,Census Tract 1110.27,1425,550,65.85,66.36,71.43,105,265,0.28,0.43,72536.0,4.45,10.99,33.96,2.13,83.79,196000.0,,,,,,False,False,False,30.58,39.25,,0.0
48439113120,Census Tract 1131.20,985,85,100.0,100.0,100.0,0,85,0.0,0.88,193868.0,1.7,2.2,11.05,3.99,79.84,366500.0,,,,,,False,False,False,48.8,50.31,,0.0
48439113119,Census Tract 1131.19,1845,815,90.14,70.55,100.0,490,80,0.86,1.0,52595.0,2.77,6.76,42.88,15.04,20.15,474500.0,,,,,,False,False,False,62.34,63.48,,0.0
48439113122,Census Tract 1131.22,1620,380,95.71,83.95,90.0,319,0,1.0,1.0,77157.0,2.0,1.67,25.34,8.64,0.0,,,,,,,False,False,False,46.42,76.38,,0.0
48439113121,Census Tract 1131.21,470,225,53.33,44.44,22.22,100,0,1.0,1.0,51731.0,11.51,6.0,21.7,42.33,0.0,,,,,,,False,False,False,20.52,64.43,,0.0
48439113935,Census Tract 1139.35,1115,75,100.0,100.0,,30,44,0.41,0.95,99226.0,0.0,10.05,10.68,9.87,81.88,233800.0,,,,,,False,False,False,32.51,48.28,,0.0
48439114107,Census Tract 1141.07,1590,325,100.0,73.85,100.0,130,110,0.54,0.72,106346.0,0.75,5.67,27.45,13.76,66.63,266000.0,,,,,,False,False,False,51.78,38.83,,0.0
48439104204,Census Tract 1042.04,980,230,95.24,71.74,86.67,75,90,0.45,0.85,125250.0,7.82,0.0,31.98,13.1,79.56,582300.0,,,,,,False,False,False,48.72,40.47,,0.0
48439100401,Census Tract 1004.01,525,330,71.43,46.67,81.08,100,54,0.65,0.64,44353.0,32.7,15.04,32.82,5.59,76.22,131800.0,,,,,,False,False,False,47.66,54.65,,0.0
48439113409,Census Tract 1134.09,920,255,62.16,58.82,81.25,85,65,0.57,0.43,84464.0,7.32,2.31,17.5,2.85,87.54,198100.0,,,,,,False,False,False,29.67,47.53,,0.0
48439105204,Census Tract 1052.04,1720,1420,87.25,69.72,90.53,990,0,1.0,0.98,33343.0,42.05,13.33,57.73,19.17,3.29,130000.0,0.0,0.0,0.0,0.0,64.65,True,False,False,82.15,64.01,10.87,100.0
48439105404,Census Tract 1054.04,1565,365,93.18,68.49,97.06,0,250,0.0,0.81,143750.0,9.55,4.16,23.75,3.75,86.05,459900.0,0.0,0.0,0.0,0.0,12.01,False,False,False,57.12,47.99,10.87,16.48
48439105405,Census Tract 1054.05,2030,1055,90.74,60.66,84.62,515,125,0.8,0.95,53817.0,7.37,3.02,35.75,25.19,17.79,708700.0,0.0,0.0,0.0,0.0,48.2,False,False,False,63.51,54.88,10.87,66.16
48439105502,Census Tract 1055.02,2385,1090,72.48,50.46,82.19,435,110,0.8,0.6,67422.0,8.03,1.31,23.77,10.41,66.64,163500.0,14.0,0.0,14.0,113.58,39.5,False,True,True,53.03,47.98,56.43,54.22
48439111514,Census Tract 1115.14,1835,620,93.62,63.71,100.0,224,170,0.57,0.47,71544.0,7.56,2.77,23.02,3.58,92.48,158300.0,63.0,11.0,74.0,957.86,27.02,False,True,True,64.68,47.32,97.19,37.09
48439113611,Census Tract 1136.11,1580,375,75.0,65.33,47.06,75,175,0.3,0.52,104597.0,4.2,0.7,24.67,6.23,99.05,287800.0,0.0,3.0,3.0,60.89,13.73,False,True,False,23.95,34.49,20.38,18.85
48439105503,Census Tract 1055.03,2190,1080,81.1,57.87,89.47,445,179,0.71,0.56,57311.0,8.52,3.59,30.61,11.36,66.52,180600.0,10.0,0.0,11.0,151.81,33.89,False,True,True,62.02,40.98,49.28,46.52
48439105511,Census Tract 1055.11,2325,1100,88.19,59.55,96.97,480,180,0.73,0.55,57309.0,21.83,8.17,35.56,9.08,72.88,151000.0,51.0,3.0,65.0,498.26,52.07,True,True,True,79.86,44.92,94.66,100.0
48439105512,Census Tract 1055.12,1690,605,86.44,65.29,81.48,150,230,0.39,0.51,87925.0,8.19,5.03,25.81,3.38,84.9,205300.0,9.0,0.0,9.0,74.77,32.5,False,True,True,50.11,44.18,46.65,44.61
48439105701,Census Tract 1057.01,1425,460,95.74,63.04,100.0,145,150,0.49,0.36,79470.0,7.98,5.14,20.73,5.07,86.86,150200.0,15.0,0.0,15.0,135.29,48.31,False,True,True,62.49,37.04,58.61,66.31
48439105703,Census Tract 1057.03,1375,695,79.45,74.1,78.57,460,60,0.88,0.72,60394.0,9.84,19.92,39.18,7.29,54.56,152200.0,19.0,0.0,19.0,151.51,55.37,True,True,True,49.32,63.58,64.86,100.0
48439114015,Census Tract 1140.15,1125,299,52.7,29.77,50.0,55,34,0.62,0.62,81471.0,6.79,0.05,14.5,0.0,77.05,162500.0,,,,,,False,False,False,18.8,64.81,,0.0
48439111405,Census Tract 1114.05,875,485,73.53,53.2,92.31,175,88,0.67,0.6,52782.0,17.39,3.2,30.93,17.25,50.62,118000.0,0.0,2.0,2.0,40.3,47.56,False,True,False,53.68,36.68,18.75,65.28
48439105009,Census Tract 1050.09,1740,1140,59.6,42.54,68.13,365,130,0.74,0.57,46436.0,26.37,10.03,30.44,5.95,85.82,88400.0,,,,,,False,False,False,55.81,53.83,,0.0
48439113623,Census Tract 1136.23,1275,170,100.0,73.53,100.0,39,83,0.32,0.63,105972.0,2.23,2.55,17.91,6.12,94.69,265800.0,0.0,0.0,0.0,0.0,18.64,False,False,False,51.14,40.71,10.87,25.58
48439105403,Census Tract 1054.03,2720,730,70.33,78.08,66.67,375,200,0.65,0.9,86283.0,5.82,2.77,30.61,6.37,44.32,565900.0,0.0,0.0,0.0,0.0,30.17,False,False,False,36.82,62.71,10.87,41.41
48439113639,Census Tract 1136.39,2450,405,71.43,75.31,65.22,65,240,0.21,0.85,149013.0,2.69,3.64,26.88,0.0,94.32,470700.0,,,,,,False,False,False,24.2,60.75,,0.0
