GEOID,NAME,T2_EST1,T8_LE80,T8_LE50_CB_PCT,T8_LE80_CB_PCT,T8_LE30_CB_PCT,CB_RENT_LE80,CB_OWN_LE80,OWN_GAP_RATIO,AFF_DEFICIT,MED_HH_INC,POVERTY_PCT,UNEMP_PCT,CB_PCT,VACANCY_PCT,SFD_PCT,MED_HOME_VAL,HB_UNITS,OR_UNITS,TOTAL_UNITS,TOTAL_AMT_K,LOWMODPCT,LMI_ELIGIBLE,HAS_HOME_INVEST,HAS_HB_INVEST,NEED_SCORE,DISP_SCORE,INV_SCORE,LMI_SCORE
48439113812,Census Tract 1138.12,1850,260,57.14,43.85,80.0,54,65,0.45,0.5,137545.0,2.74,1.18,14.5,2.48,88.44,328700.0,0.0,0.0,0.0,0.0,11.7,False,False,False,21.57,47.35,10.87,16.06
48439113954,Census Tract 1139.54,1345,195,38.1,30.77,85.71,0,60,0.0,0.26,171489.0,1.93,3.7,23.39,2.11,96.29,665900.0,,,,,,False,False,False,19.58,30.01,,0.0
48439106520,Census Tract 1065.20,1665,1400,79.29,54.29,77.78,760,0,1.0,1.0,34247.0,15.58,9.29,46.43,19.84,0.67,64300.0,,,,,,False,False,False,63.75,65.32,,0.0
48439101201,Census Tract 1012.01,685,305,56.0,24.26,64.71,15,59,0.2,0.56,66363.0,14.13,6.48,13.91,19.46,84.2,226300.0,8.0,0.0,23.0,218.56,45.64,False,True,True,29.74,18.04,58.15,62.64
48439113625,Census Tract 1136.25,1170,115,83.33,60.87,100.0,25,50,0.33,0.57,118255.0,0.18,1.9,17.29,5.35,94.41,313900.0,0.0,0.0,0.0,0.0,15.01,False,False,False,37.62,39.96,10.87,20.6
48439113626,Census Tract 1136.26,1440,310,65.63,61.29,100.0,40,150,0.21,0.5,92727.0,3.48,3.26,21.0,3.55,97.72,258500.0,0.0,0.0,0.0,0.0,12.67,False,False,False,38.0,38.56,10.87,17.39
48439114110,Census Tract 1141.10,2190,245,100.0,44.9,100.0,0,110,0.0,0.45,124444.0,2.17,4.64,12.73,7.47,98.82,317900.0,,,,,,False,False,False,52.5,23.2,,0.0
48439104302,Census Tract 1043.02,1485,460,82.09,76.09,76.09,150,200,0.43,0.67,81786.0,6.25,4.59,31.63,19.33,57.93,476600.0,,,,,,False,False,False,39.15,29.52,,0.0
48439106522,Census Tract 1065.22,1530,965,90.58,80.31,97.65,620,160,0.79,0.7,35337.0,31.62,2.15,54.08,8.54,49.34,143900.0,,,,,,False,False,False,81.04,56.47,,0.0
48439113937,Census Tract 1139.37,0,0,,,,0,0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,False,False,False,0.56,95.43,,0.0
48439105518,Census Tract 1055.18,1625,595,87.23,59.66,100.0,260,95,0.73,0.76,63237.0,4.89,4.52,33.25,0.0,51.57,237800.0,,,,,,False,False,False,57.15,75.29,,0.0
48439105515,Census Tract 1055.15,2415,940,90.24,85.64,98.86,665,145,0.82,0.82,67956.0,15.93,3.56,36.57,4.32,53.64,173800.0,,,,,,False,False,False,75.45,71.56,,0.0
48439105705,Census Tract 1057.05,1855,1030,59.85,52.43,48.21,435,110,0.8,0.66,53135.0,14.53,5.86,30.84,7.62,44.72,133000.0,,,,,,False,False,False,44.64,56.31,,0.0
48439113630,Census Tract 1136.30,1505,725,76.25,54.48,68.09,330,63,0.84,0.87,57101.0,14.5,4.96,33.8,1.31,37.95,232100.0,0.0,0.0,0.0,0.0,27.61,False,False,False,48.88,81.08,10.87,37.9
48439100800,Census Tract 1008,1670,1045,42.86,28.23,52.83,145,145,0.5,0.47,48239.0,26.46,10.55,18.49,6.07,89.99,87100.0,27.0,1.0,28.0,334.08,67.79,True,True,True,47.82,38.59,79.35,100.0
48439113810,Census Tract 1138.10,1490,585,87.23,53.85,90.91,84,240,0.26,0.2,68737.0,11.53,5.63,24.58,2.3,100.0,140400.0,16.0,19.0,36.0,457.92,45.35,False,True,True,59.25,32.69,73.91,62.25
48439102102,Census Tract 1021.02,1480,650,67.9,52.31,56.14,315,25,0.93,0.91,67161.0,9.59,0.0,24.71,13.04,41.1,243500.0,,,,,,False,False,False,36.17,61.91,,0.0
48439113942,Census Tract 1139.42,1945,305,100.0,93.44,100.0,115,175,0.4,0.49,92593.0,1.72,5.07,20.34,9.1,98.79,237500.0,,,,,,False,False,False,53.06,29.37,,0.0
48439113939,Census Tract 1139.39,1215,185,100.0,100.0,100.0,110,75,0.59,0.84,109821.0,12.87,5.16,31.09,0.0,88.32,290100.0,,,,,,False,False,False,64.14,71.67,,0.0
48439100700,Census Tract 1007,1910,985,74.38,50.25,90.67,350,150,0.7,0.66,52708.0,14.44,6.66,25.99,6.64,41.41,85700.0,17.0,1.0,24.0,244.51,68.17,True,True,True,62.63,54.81,68.3,100.0
48439113212,Census Tract 1132.12,1740,515,94.59,82.52,94.29,230,195,0.54,0.82,91846.0,6.86,6.06,26.82,5.07,78.52,265500.0,4.0,1.0,5.0,36.09,17.12,False,True,True,57.88,57.48,36.59,23.5
48439100505,Census Tract 1005.05,1815,1260,76.06,58.73,77.08,720,20,0.97,0.86,43594.0,21.06,8.79,48.87,7.91,33.33,144800.0,,,,,,False,False,False,64.1,68.84,,0.0
48439114003,Census Tract 1140.03,2675,935,80.23,56.15,91.49,335,195,0.63,0.47,85285.0,3.27,5.05,28.86,2.69,91.71,180000.0,12.0,8.0,20.0,257.17,24.04,False,True,True,53.65,52.38,58.61,33.0
48439113222,Census Tract 1132.22,1590,1055,86.49,54.5,0.0,575,0,1.0,1.0,44623.0,1.0,2.05,39.82,1.06,4.66,326900.0,,,,,,False,False,False,39.86,93.61,,0.0
48439110103,Census Tract 1101.03,1650,985,88.24,62.94,94.12,525,90,0.85,0.76,48142.0,9.23,7.5,39.2,3.96,46.85,123200.0,,,,,,False,False,False,68.19,71.86,,0.0
48439113637,Census Tract 1136.37,2300,1100,89.19,72.73,93.33,585,210,0.74,0.9,51267.0,3.37,1.82,37.84,4.8,21.66,265400.0,,,,,,False,False,False,62.95,70.0,,0.0
48439113635,Census Tract 1136.35,1510,610,65.15,48.36,87.5,205,85,0.71,0.8,69340.0,15.33,6.84,22.85,3.45,49.62,279200.0,,,,,,False,False,False,49.56,68.42,,0.0
48439113951,Census Tract 1139.51,1635,600,47.37,70.0,35.71,255,160,0.61,0.78,83634.0,7.84,6.85,29.45,3.09,59.29,210100.0,,,,,,False,False,False,24.68,64.84,,0.0
48439111553,Census Tract 1115.53,1745,885,72.9,62.71,75.81,500,49,0.91,0.86,51120.0,19.69,2.67,34.37,13.84,23.83,193000.0,3.0,1.0,4.0,46.92,40.64,False,True,True,56.05,58.52,33.51,55.78
48439106509,Census Tract 1065.09,2180,640,75.0,56.25,96.3,250,105,0.7,0.84,89311.0,2.81,3.3,26.57,9.17,45.73,274900.0,0.0,0.0,0.0,0.0,35.63,False,False,False,44.78,55.73,10.87,48.9
48439113916,Census Tract 1139.16,1700,710,84.21,78.87,84.85,405,159,0.72,0.7,64349.0,6.7,7.01,36.68,7.25,67.67,159500.0,19.0,0.0,19.0,129.37,40.65,False,True,True,51.86,55.86,64.86,55.79
48439110206,Census Tract 1102.06,800,525,79.63,66.67,76.09,70,280,0.2,0.16,51378.0,33.13,7.39,51.13,8.99,52.45,128500.0,,,,,,False,False,False,54.43,15.91,,0.0
48439100201,Census Tract 1002.01,1325,1040,72.46,56.25,87.3,455,125,0.78,0.67,37446.0,28.01,1.84,48.45,5.89,75.92,81900.0,40.0,0.0,40.0,2888.3,71.32,True,True,True,66.74,60.99,87.86,100.0
48439105206,Census Tract 1052.06,1190,905,81.82,46.41,92.06,395,25,0.94,0.92,38341.0,18.82,1.3,37.43,12.25,12.4,133900.0,,,,,,False,False,False,68.89,64.25,,0.0
48439111563,Census Tract 1115.63,1255,105,63.64,33.33,,20,15,0.57,0.52,104663.0,0.51,5.81,16.4,0.55,97.7,240100.0,,,,,,False,False,False,9.35,56.2,,0.0
48439111029,Census Tract 1110.29,2030,680,97.3,88.97,96.08,165,440,0.27,0.44,89121.0,1.97,1.36,39.38,6.63,95.49,232900.0,,,,,,False,False,False,56.61,28.67,,0.0
48439106006,Census Tract 1060.06,1745,1090,87.85,62.84,96.55,435,255,0.63,0.56,50389.0,12.37,4.36,40.34,6.23,63.51,128800.0,,,,,,False,False,False,73.53,47.98,,0.0
48439105706,Census Tract 1057.06,1130,615,96.77,56.91,100.0,145,200,0.42,0.27,56557.0,11.22,14.81,31.15,6.77,90.35,129400.0,,,,,,False,False,False,70.42,27.52,,0.0
48439113956,Census Tract 1139.56,1585,145,72.0,62.07,0.0,65,25,0.72,1.0,228958.0,1.08,0.8,13.61,3.76,93.15,774100.0,,,,,,False,False,False,11.68,77.34,,0.0
48439113707,Census Tract 1137.07,1900,245,86.67,61.22,76.47,40,110,0.27,0.88,160082.0,5.21,3.38,15.79,0.0,98.47,377600.0,0.0,0.0,0.0,0.0,7.84,False,False,False,35.89,63.06,10.87,10.76
48439113716,Census Tract 1137.16,1645,410,28.57,64.63,46.15,205,60,0.77,0.84,90803.0,6.32,2.18,18.03,8.65,34.66,234000.0,,,,,,False,False,False,17.86,59.75,,0.0
48439111564,Census Tract 1115.64,1365,230,100.0,60.87,,85,55,0.61,0.61,95347.0,0.42,8.52,23.94,0.0,77.53,262900.0,,,,,,False,False,False,36.7,63.77,,0.0
48439105008,Census Tract 1050.08,3340,1400,75.0,63.57,69.23,710,185,0.79,0.69,75837.0,7.28,3.79,31.16,2.42,59.87,176300.0,13.0,0.0,13.0,97.03,33.75,False,True,True,51.2,69.68,54.17,46.32
48439111565,Census Tract 1115.65,1750,200,100.0,60.0,,75,50,0.6,0.75,121992.0,3.04,5.58,19.79,2.02,81.78,341200.0,,,,,,False,False,False,41.38,64.49,,0.0
48439111028,Census Tract 1110.28,2030,755,94.17,81.46,90.48,435,185,0.7,0.64,75302.0,12.18,11.21,33.42,9.0,76.8,162400.0,,,,,,False,False,False,67.94,48.79,,0.0
48439113634,Census Tract 1136.34,1840,79,100.0,74.68,100.0,0,59,0.0,0.58,188053.0,1.31,3.17,16.35,4.76,97.47,583100.0,0.0,0.0,0.0,0.0,10.66,False,False,False,48.27,35.85,10.87,14.63
48439113712,Census Tract 1137.12,2135,955,74.74,67.02,90.91,445,195,0.7,0.74,71034.0,9.67,3.74,36.56,11.66,51.28,271200.0,,,,,,False,False,False,58.69,48.22,,0.0
48439113709,Census Tract 1137.09,1890,250,87.1,78.0,85.0,95,105,0.48,0.93,138286.0,1.93,4.31,22.38,5.07,89.9,364600.0,0.0,0.0,0.0,0.0,13.5,False,False,False,36.32,60.61,10.87,18.53
48439110807,Census Tract 1108.07,2480,750,80.68,71.33,87.8,240,300,0.44,0.43,81580.0,12.56,5.96,26.38,4.76,89.09,173800.0,14.0,1.0,15.0,141.66,29.21,False,True,True,58.73,38.09,57.43,40.09
48439111204,Census Tract 1112.04,1645,555,77.08,59.46,83.33,75,255,0.23,0.36,75066.0,11.07,2.39,25.12,13.2,80.83,209400.0,1.0,0.0,1.0,2.79,28.69,False,True,True,47.99,13.77,24.46,39.38
48439980000,Census Tract 9800,0,0,,,,0,0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,0.56,95.43,10.87,0.0
48439110600,Census Tract 1106,1155,545,63.18,59.45,72.31,264,58,0.82,0.68,58095.0,17.32,3.13,38.91,7.46,61.91,186900.0,10.0,3.0,18.0,131.88,51.61,True,True,True,41.75,59.11,54.98,100.0
48439110500,Census Tract 1105,2630,1170,61.76,41.03,64.71,240,235,0.51,0.32,58696.0,8.18,2.61,20.87,8.23,92.15,117800.0,45.0,16.0,61.0,440.31,51.03,True,True,True,44.14,28.65,92.84,100.0
48439100506,Census Tract 1005.06,1540,925,36.7,26.49,50.0,145,99,0.59,0.64,55684.0,16.89,2.51,20.16,2.97,73.63,95800.0,,,,,,False,False,False,40.87,58.68,,0.0
48439113711,Census Tract 1137.11,1755,400,79.31,66.25,77.78,195,64,0.75,0.79,90893.0,4.44,4.46,23.7,3.68,64.93,316500.0,0.0,0.0,0.0,0.0,18.98,False,False,False,34.13,69.51,10.87,26.05
48439113713,Census Tract 1137.13,445,280,60.0,25.0,,70,0,1.0,0.41,62540.0,1.82,0.0,20.32,0.0,20.99,,,,,,,False,False,False,14.84,69.81,,0.0
48439114206,Census Tract 1142.06,1660,695,41.58,38.13,73.33,75,180,0.29,0.65,74511.0,7.63,7.78,18.24,6.89,73.32,291200.0,0.0,1.0,1.0,19.08,41.75,False,True,False,33.24,38.52,16.85,57.3
48439110402,Census Tract 1104.02,1510,865,83.84,54.34,92.5,260,210,0.55,0.53,55465.0,18.16,5.94,33.16,5.62,87.88,92900.0,16.0,34.0,61.0,1318.89,69.21,True,True,True,68.96,44.84,79.08,100.0
48439113814,Census Tract 1138.14,1535,160,66.67,53.13,50.0,0,85,0.0,0.69,153828.0,1.94,1.94,25.26,3.21,98.8,437300.0,0.0,0.0,0.0,0.0,9.57,False,False,False,13.5,45.45,10.87,13.14
48439106526,Census Tract 1065.26,2300,625,98.21,82.4,100.0,70,445,0.14,0.48,95444.0,5.95,5.59,30.6,5.93,97.51,226100.0,,,,,,False,False,False,64.52,30.79,,0.0
48439111103,Census Tract 1111.03,1055,625,75.0,61.6,100.0,155,235,0.4,0.38,52958.0,18.49,6.18,42.18,6.72,98.67,96500.0,19.0,49.0,68.0,726.68,72.79,True,True,True,63.3,30.06,83.15,100.0
48439106400,Census Tract 1064,1165,755,50.53,52.32,37.5,295,95,0.76,0.59,39779.0,9.03,5.14,34.36,10.25,46.65,57700.0,41.0,1.0,42.0,521.97,63.27,True,True,True,31.57,46.57,88.68,100.0
48439111402,Census Tract 1114.02,2220,625,71.43,48.0,69.57,190,110,0.63,0.6,80696.0,6.81,2.13,22.21,1.68,99.42,234500.0,35.0,0.0,35.0,215.0,21.76,False,True,True,36.78,60.46,85.14,29.87
48439111531,Census Tract 1115.31,1570,485,78.43,67.01,81.08,119,205,0.37,0.47,78590.0,8.48,3.02,27.24,4.73,84.96,188800.0,22.0,3.0,25.0,213.69,26.73,False,True,True,42.89,37.49,75.18,36.69
48439111533,Census Tract 1115.33,1880,435,64.78,65.06,87.78,99,183,0.35,0.67,116350.0,4.04,1.48,17.46,0.48,87.55,230700.0,8.0,3.0,11.0,99.71,20.32,False,True,True,33.56,56.02,47.74,27.89
48439110903,Census Tract 1109.03,630,155,90.77,79.35,75.0,94,32,0.75,0.95,82763.0,2.3,2.54,26.51,8.83,53.98,353200.0,0.0,0.0,0.0,0.0,30.81,False,False,False,32.39,64.0,10.87,42.29
48439111560,Census Tract 1115.60,1780,785,77.11,53.5,100.0,255,165,0.61,0.34,71076.0,18.21,2.37,25.59,0.0,89.45,144900.0,,,,,,False,False,False,68.82,52.13,,0.0
48439111568,Census Tract 1115.68,2105,450,85.19,73.33,100.0,10,320,0.03,0.19,93167.0,0.65,1.59,26.64,3.17,97.1,198600.0,,,,,,False,False,False,46.17,28.37,,0.0
48439113213,Census Tract 1132.13,1275,605,77.55,60.33,100.0,120,240,0.33,0.25,57703.0,9.19,4.27,31.56,5.62,78.12,155800.0,1.0,6.0,7.0,123.5,35.56,False,True,True,57.32,27.92,32.88,48.81
48439113214,Census Tract 1132.14,2065,715,85.33,74.13,75.0,275,250,0.52,0.59,71653.0,14.8,2.88,28.31,4.22,81.1,188400.0,21.0,8.0,29.0,192.37,32.2,False,True,True,55.76,49.6,76.09,44.2
48439113216,Census Tract 1132.16,2275,715,83.96,78.32,100.0,395,165,0.71,0.66,61757.0,4.59,2.22,31.76,7.75,54.71,203200.0,2.0,1.0,11.0,43.59,36.33,False,True,True,58.14,52.81,38.86,49.86
48439113217,Census Tract 1132.17,1795,805,75.0,50.93,60.0,160,250,0.39,0.59,73518.0,5.02,6.18,27.97,6.56,65.85,187700.0,2.0,3.0,82.0,107.75,33.01,False,True,True,38.03,39.08,64.76,45.31
48439113803,Census Tract 1138.03,1820,510,65.96,61.76,71.43,215,105,0.67,0.54,78603.0,3.92,4.69,20.52,7.43,96.64,168700.0,19.0,6.0,25.0,320.23,21.47,False,True,True,28.88,45.76,71.65,29.47
48439111545,Census Tract 1115.45,845,165,90.0,69.09,94.44,74,38,0.66,0.93,108750.0,12.57,4.05,22.3,6.75,80.2,456300.0,0.0,0.0,0.0,0.0,17.63,False,False,False,53.89,63.43,10.87,24.2
48439113102,Census Tract 1131.02,2355,885,88.51,59.32,76.19,420,110,0.79,0.9,64375.0,3.16,4.25,23.79,7.58,32.98,243100.0,5.0,1.0,6.0,45.97,36.49,False,True,True,50.23,65.0,40.04,50.08
48439113107,Census Tract 1131.07,980,305,89.8,83.61,100.0,70,185,0.27,0.63,84297.0,5.98,1.33,27.22,4.48,76.63,225300.0,2.0,0.0,2.0,7.16,16.03,False,True,True,53.15,43.3,28.8,22.0
48439102402,Census Tract 1024.02,1765,355,83.72,70.42,85.71,135,115,0.54,0.79,120053.0,8.44,1.69,18.94,6.07,80.02,364200.0,5.0,0.0,5.0,27.0,32.48,False,True,True,44.83,53.76,38.59,44.58
48439113809,Census Tract 1138.09,1575,545,69.09,49.54,60.0,139,130,0.52,0.29,69057.0,9.72,2.12,21.6,0.57,98.23,142500.0,13.0,14.0,50.0,538.05,39.37,False,True,True,35.18,45.17,73.91,54.04
48439113619,Census Tract 1136.19,2085,1370,88.1,58.76,88.89,790,15,0.98,0.99,40794.0,12.42,5.32,43.41,11.98,15.61,290200.0,0.0,1.0,1.0,33.8,55.62,True,True,False,72.58,67.83,16.85,100.0
48439113955,Census Tract 1139.55,1125,75,100.0,100.0,100.0,15,60,0.2,1.0,182213.0,0.0,3.93,23.96,3.68,98.72,719100.0,,,,,,False,False,False,46.32,59.96,,0.0
48439113715,Census Tract 1137.15,3045,955,100.0,84.29,100.0,805,0,1.0,0.84,85606.0,1.98,5.22,37.45,7.78,4.09,,,,,,,False,False,False,68.98,69.85,,0.0
48439114113,Census Tract 1141.13,1390,260,100.0,67.31,100.0,79,90,0.47,0.33,78654.0,1.49,0.0,25.11,0.64,100.0,204200.0,,,,,,False,False,False,51.83,44.01,,0.0
48439113516,Census Tract 1135.16,1535,405,76.43,67.41,91.2,155,112,0.58,0.63,82813.0,11.1,8.41,23.42,1.73,76.6,230400.0,1.0,10.0,24.0,170.4,25.4,False,True,True,47.96,59.57,47.92,34.86
48439113607,Census Tract 1136.07,1865,865,69.66,61.85,91.43,445,95,0.82,0.81,61806.0,6.53,1.9,30.7,6.05,52.85,171200.0,3.0,3.0,6.0,66.01,46.99,False,True,True,51.4,67.11,36.23,64.5
48439114011,Census Tract 1140.11,2025,235,83.33,72.34,68.75,0,170,0.0,0.02,109347.0,3.85,0.85,15.89,0.0,95.41,202700.0,,,,,,False,False,False,29.36,33.0,,0.0
48439113938,Census Tract 1139.38,625,45,100.0,100.0,,45,0,1.0,1.0,113193.0,0.0,0.0,7.38,20.94,62.18,222300.0,,,,,,False,False,False,32.25,65.17,,0.0
48439114009,Census Tract 1140.09,1590,545,18.0,19.27,90.0,0,105,0.0,0.33,71420.0,3.61,4.07,18.31,0.0,96.54,175400.0,,,,,,False,False,False,31.65,36.29,,0.0
48439114106,Census Tract 1141.06,1960,480,89.71,88.54,100.0,185,239,0.44,0.45,97297.0,1.18,1.25,42.45,1.26,95.62,243100.0,,,,,,False,False,False,51.2,46.63,,0.0
48439106523,Census Tract 1065.23,1845,1075,94.06,62.79,100.0,675,0,1.0,1.0,46752.0,16.22,2.68,39.64,13.18,3.01,,,,,,,False,False,False,82.67,69.48,,0.0
48439113410,Census Tract 1134.10,1915,1210,93.02,61.57,93.55,620,124,0.83,0.88,48098.0,14.91,2.32,42.46,10.92,17.66,167000.0,,,,,,False,False,False,78.27,60.33,,0.0
48439105517,Census Tract 1055.17,1655,1085,98.18,74.19,96.61,660,145,0.82,0.91,42150.0,12.95,1.78,54.86,10.69,26.71,227600.0,,,,,,False,False,False,79.01,61.52,,0.0
48439104301,Census Tract 1043.01,1285,805,72.0,69.57,74.19,535,25,0.96,0.98,23629.0,55.21,6.59,44.55,12.89,26.93,327300.0,,,,,,False,False,False,58.42,66.19,,0.0
48439122402,Census Tract 1224.02,1350,690,86.25,65.22,82.98,450,0,1.0,0.88,55761.0,23.93,8.72,36.94,14.09,52.58,197700.0,,,,,,False,False,False,63.71,62.36,,0.0
48439113118,Census Tract 1131.18,1205,855,100.0,76.02,100.0,650,0,1.0,1.0,35893.0,25.8,22.16,60.8,20.21,0.0,,,,,,,False,False,False,86.05,65.25,,0.0
48439113117,Census Tract 1131.17,1140,825,86.59,63.64,84.48,525,0,1.0,0.98,35755.0,23.82,5.93,51.93,12.31,10.38,277500.0,,,,,,False,False,False,68.31,68.61,,0.0
48439111410,Census Tract 1114.10,1780,1000,100.0,62.5,100.0,535,90,0.86,0.98,46767.0,9.83,7.78,37.19,6.02,19.01,314600.0,,,,,,False,False,False,79.73,76.28,,0.0
48439113612,Census Tract 1136.12,1850,435,73.47,62.07,71.43,30,240,0.11,0.6,96429.0,4.82,6.06,21.81,1.65,79.29,319000.0,0.0,0.0,0.0,0.0,15.74,False,False,False,30.65,45.48,10.87,21.6
48439113613,Census Tract 1136.13,1655,565,76.47,30.97,73.91,20,155,0.11,0.51,90042.0,6.07,3.06,17.66,3.11,78.78,230500.0,0.0,1.0,1.0,21.12,20.16,False,True,False,37.63,39.04,16.85,27.67
48439122500,Census Tract 1225,1715,830,80.0,67.35,74.42,414,144,0.74,0.66,51196.0,19.68,5.25,39.29,8.0,53.11,165300.0,12.0,9.0,21.0,256.68,30.68,False,True,True,57.88,53.18,59.96,42.11
48439113003,Census Tract 1130.03,525,205,61.54,63.41,44.44,130,0,1.0,1.0,70682.0,2.43,0.0,30.61,10.85,35.42,249500.0,,,,,,False,False,False,12.98,72.3,,0.0
48439113104,Census Tract 1131.04,2200,1345,93.49,65.72,84.68,880,4,1.0,0.92,42451.0,14.0,1.81,42.86,15.38,8.81,262400.0,0.0,0.0,0.0,0.0,53.83,True,False,False,73.82,62.48,10.87,100.0
48439113953,Census Tract 1139.53,2820,350,54.84,55.43,36.36,20,174,0.1,0.9,243170.0,3.36,0.97,14.82,0.95,98.21,570000.0,,,,,,False,False,False,14.53,58.82,,0.0
48439114006,Census Tract 1140.06,2495,685,45.45,43.8,31.58,120,180,0.4,0.53,88173.0,8.14,2.9,15.58,3.96,88.77,142700.0,26.0,7.0,33.0,176.77,29.69,False,True,True,26.93,43.89,80.43,40.75
48439113407,Census Tract 1134.07,1695,1005,88.18,51.24,100.0,475,35,0.93,0.77,51231.0,17.6,3.52,33.0,15.61,48.98,152500.0,14.0,6.0,20.0,162.97,63.61,True,True,True,79.28,54.65,61.41,100.0
48439113510,Census Tract 1135.10,2665,1145,92.57,78.6,100.0,550,345,0.61,0.71,61023.0,12.3,7.93,41.91,2.88,54.01,258500.0,2.0,1.0,3.0,46.5,37.91,False,True,True,80.16,63.19,30.43,52.03
48439113521,Census Tract 1135.21,1660,800,85.45,76.25,46.67,610,0,1.0,1.0,55313.0,9.23,3.79,43.07,10.56,3.45,,,,,,,False,False,False,46.91,72.82,,0.0
48439106600,Census Tract 1066,1125,915,91.59,67.21,86.54,615,0,1.0,1.0,32990.0,20.6,5.91,57.69,7.86,1.97,,0.0,0.0,25.0,114.36,72.12,True,True,False,72.99,77.9,41.94,100.0
48439111556,Census Tract 1115.56,1740,990,80.61,60.61,100.0,455,145,0.76,0.69,54917.0,21.52,4.19,36.36,7.39,55.32,132700.0,,,,,,False,False,False,76.39,57.2,,0.0
48439102302,Census Tract 1023.02,1880,1175,61.49,47.66,67.86,375,180,0.68,0.43,44433.0,21.12,11.01,36.32,16.72,89.09,94000.0,33.0,0.0,33.0,185.74,67.26,True,True,True,54.64,29.44,82.97,100.0
48439110805,Census Tract 1108.05,2300,630,58.73,61.9,100.0,170,220,0.44,0.52,83375.0,8.65,6.65,19.96,4.56,76.35,159000.0,25.0,0.0,25.0,213.5,36.7,False,True,True,49.91,42.97,76.81,50.37
48439104400,Census Tract 1044,2070,1035,75.93,62.8,96.49,445,205,0.68,0.74,61216.0,24.23,1.39,37.96,9.62,81.16,260100.0,25.0,9.0,38.0,438.76,62.17,True,True,True,72.02,50.89,82.34,100.0
48439104804,Census Tract 1048.04,810,525,64.52,41.9,80.77,170,53,0.76,0.56,49968.0,20.16,6.45,29.17,17.87,82.13,98700.0,10.0,0.0,10.0,54.36,76.46,True,True,True,46.14,38.1,48.19,100.0
48439105007,Census Tract 1050.07,2765,1015,89.47,84.73,82.61,635,219,0.74,0.94,59137.0,12.03,2.71,40.49,10.11,27.85,315200.0,0.0,0.0,0.0,0.0,27.24,False,False,False,66.25,60.96,10.87,37.39
48439111022,Census Tract 1110.22,1720,465,91.07,67.74,100.0,100,220,0.31,0.3,85313.0,7.65,5.57,19.6,0.0,95.11,162300.0,,,,,,False,False,False,60.05,40.87,,0.0
48439111026,Census Tract 1110.26,1670,700,86.54,55.0,,160,215,0.43,0.36,65869.0,10.2,7.07,27.08,0.0,97.48,161400.0,,,,,,False,False,False,59.12,45.53,,0.0
